id,lon,lat,name
1100508,7.528033,47.704584,"Rheinweiler, Kapellengrün"
1100523,7.604069,47.739171,"Schliengen, Liel Krone"
1100525,7.561396,47.813748,"Neuenburg (D), Rathausplatz"
1100536,7.602698,47.807269,"Müllheim (D), Bahnhofstrasse"
1100595,7.58408,47.723148,"Hertingen (Bd), Hauptstrasse"
1100596,7.589669,47.724325,"Hertingen (Bd), KiHaus Engels"
1100600,7.664443,47.601322,"Lörrach, Hauptstrasse"
1100611,7.575685,47.764534,"Schliengen, Am Sonnenstück"
1100618,7.653749,47.599205,"Stetten (LÖ), Neumatt"
1100661,7.563806,47.655285,"Efringen-Kirchen, Bahnhof"
1100671,7.531756,47.709872,"Rheinweiler, Rheinweiler Ort"
1100672,7.549522,47.717059,Bamlach
1100674,7.554268,47.731767,"Bad Bellingen, Markushof"
1100677,7.568531,47.814629,"Neuenburg (D), Friedhofstr."
1100678,7.555999,47.770924,"Neuenburg (D), Malzacker"
1100679,7.563429,47.809424,"Neuenburg (D), Sägeweg"
1100681,7.555898,47.76807,"Neuenburg (D), Steinenstadt"
1100702,7.649415,48.165545,"Wyhl, Endinger Strasse"
1100703,7.652712,48.164335,"Wyhl, EDEKA"
1100704,7.702299,48.162112,"Forchheim(Brsg), Wyhler Str."
1100718,7.721342,48.070636,"Bötzingen, Bahnhof"
1100723,7.672834,47.585574,"Inzlingen, Zoll"
1100730,7.813807,47.873015,"Münstertal (Schw), Schule Krum"
1100731,7.841386,47.996881,"Freiburg (D), Busbahnhof"
1100736,7.905292,47.619668,"Wehr (D), Novartis"
1100737,7.902273,47.629269,"Wehr (D), Kath. Kirche"
1100738,7.904284,47.624192,"Wehr (D), Busbahnhof"
1100739,7.90919,47.585317,"Brennet, Baslerstrasse"
1100740,7.945656,47.558282,"Bad Säckingen, Gewerbeschule"
1100741,7.938041,47.55499,"Bad Säckingen,Werner Kirchh.RS"
1100861,7.787558,47.851223,"Münstertal (Schw), Süssenbrunn"
1100863,9.473562,47.652744,"Friedrichshafen, Stadtbahnhof"
1100864,9.497957,47.649762,"Fr'hafen, Jugendherberge"
1100866,9.59878,47.594609,"Kressbronn, Bahnhof"
1100867,9.831046,47.689051,"Wangen (Allgäu), Bahnhof"
1100868,9.612845,47.575897,"Nonnenhorn, Gasthof Adler"
1100870,9.638806,47.571649,"Wasserburg (Bodensee), Bahnhof"
1100871,10.016904,47.826551,"Leutkirch, Bahnhof"
1100872,9.667213,47.56497,"Enzisweiler, B31"
1100873,9.681072,47.545145,"Lindau (D), Inselbahnhof"
1100874,9.689605,47.556156,"Lindau (D), Aeschacher Markt"
1100875,10.074004,47.888107,"Aichstetten, Bahnhof"
1100876,9.528547,47.629847,"Eriskirch, Irisstrasse"
1100877,9.145778,47.768219,Überlingen West
1100878,9.544037,47.599219,"Langenargen, Bahnhof"
1100880,9.733947,47.54076,"Lindau (D), Kopernikuspl./Zech"
1100895,9.723571,47.548195,"Lindau (D), Bahlsen"
1100896,9.703709,47.553088,"Lindau-Reutin, Bahnhof"
1100897,9.707312,47.554094,"Lindau (D), Buttlerhügel"
1100898,9.734512,47.537646,"Lindau (D), Grenzsiedlung/Zech"
1100900,9.71369,47.553276,"Lindau (D), Kamelbuckel"
1100901,8.153381,47.679383,"Remetschwiel (D),Haagwaldhalle"
1100902,8.150089,47.683144,"Remetschwiel (D), Kindergarten"
1100903,9.730919,47.540002,"Lindau (D), Kunert"
1100904,9.725842,47.545649,"Lindau (D), Metzeler"
1100905,9.736992,47.551632,"Lindau (D), Oberhochsteg"
1100906,9.72773,47.554888,"Lindau (D), Rickenbach"
1100911,8.851891,47.84298,"Aach (Hegau), Rathaus"
1100912,8.858314,47.846218,"Aach (Hegau), Aachquelle"
1100913,8.860003,47.838838,"Aach (Hegau), Autohaus Gohm"
1100916,9.199794,47.911382,"Aach-Linz, Löwen"
1100917,9.23001,48.013968,"Ablach, Bosch"
1100919,9.226515,48.021017,"Ablach, Rathaus"
1100920,9.226021,48.018415,"Ablach, Riedäcker"
1100922,9.056653,47.719622,"Allensbach, Am Kappelhof"
1100923,9.06801,47.714953,"Allensbach, Bahnhof"
1100924,9.073685,47.722903,"Allensbach, Gewerbegebiet"
1100925,9.075572,47.713288,"Allensbach, Himmelreich"
1100926,9.072185,47.719011,"Allensbach, Scheffelstrasse"
1100927,9.069984,47.716298,"Allensbach, Steig"
1100928,9.052934,47.751594,"Allensbach, Stöckenhof"
1100929,9.052745,47.720728,"Allensbach, Unterhaus"
1100930,9.063489,47.717349,"Allensbach, Vereinshaus"
1100931,9.063417,47.718087,"Allensbach, Höhrenbergstrasse"
1100932,9.080171,47.712302,"Allensbach, Konstanzer Strasse"
1100936,8.742467,47.844898,"Anselfingen, Haldenhof"
1100937,8.729702,47.84418,"Anselfingen, Hauserhof"
1100938,8.765922,47.839893,"Anselfingen, Hof Hewenblick"
1100939,8.764557,47.845808,"Anselfingen, Im Hotzental"
1100940,8.763452,47.846025,"Anselfingen, Rathaus"
1100942,8.763182,47.843656,"Anselfingen, Unterdorfstrasse"
1100943,8.845172,47.724734,"Arlen, Gems/Arlenerstrasse"
1100945,8.846286,47.72697,"Arlen, Lindenstrasse"
1100946,8.930188,47.710078,"Bankholzen, Schienerbergstr."
1100947,8.931554,47.710707,"Bankholzen, Vordere Höristr."
1100948,8.764246,47.88289,"Bargen (D), Grüner Baum"
1100949,8.696689,47.798285,"Beuren (Ried), Rathaus"
1100950,8.209806,47.911457,"Neustadt (Schwarzw), Bahnhof"
1100953,8.112106,47.855802,"Altglashütten, Sparkasse"
1100954,8.132705,47.833484,"Aha, Gasthaus Auerhahn"
1100955,8.177451,47.816951,"Schluchsee, Bahnhof"
1100956,8.197981,47.800627,"Seebrugg, Strassenkreuzung"
1100957,8.191002,47.803273,"Seebrugg, Bahnhof"
1100959,8.69774,47.797893,"Beuren (Ried), Bibertalstrasse"
1100964,8.497811,47.948613,"Donaueschingen, Busbahnhof"
1100965,8.490669,47.928193,"Hüfingen, Bahnhof"
1100966,8.433638,47.893442,"Döggingen, Freiburgerstrasse"
1100967,8.342309,47.883534,"Löffingen, Bahnhof"
1100970,8.873172,47.803335,"Beuren (Aach), Aacher Weg"
1100971,8.874412,47.801362,"Beuren (Aach), Buronstrasse"
1100972,8.874735,47.805996,"Beuren (Aach), Haasenäckerstr."
1100973,8.8746,47.798918,"Beuren (Aach), Rathaus"
1100974,8.87292,47.798267,"Beuren (Aach),Schule/Espenstr."
1100975,8.87487,47.797199,"Beuren (Aach), Stegernstrasse"
1100976,8.81329,47.909427,"Biesendorf, Biesendorfer Str."
1100977,8.812949,47.913004,"Biesendorf, Bürgerhaus"
1100978,8.739242,47.744044,"Bietingen, Bahnhof"
1100979,8.733725,47.73881,"Bietingen, Dorfstrasse"
1100981,8.734966,47.739048,"Bietingen, Hohackerstrasse"
1100983,8.728319,47.793306,"Binningen (KN), Am Berg"
1100984,8.725022,47.793717,"Binningen (KN), Krone"
1100986,8.723369,47.790192,"Binningen (KN), Stubenkreuz"
1100987,8.810056,47.866296,"Bittelbrunn, Rathaus"
1100988,9.225294,47.995204,Bittelschiess
1100989,8.68908,47.812904,"Blumenfeld, Abzw. Weil"
1100990,8.681346,47.814756,Blumenfeld
1100993,9.028491,47.802557,"Bodman, Kapelle"
1100996,9.041687,47.797229,"Bodman, Metzgerbuckel"
1100998,9.034608,47.801151,"Bodman, Ortsmitte"
1100999,9.037474,47.800614,"Bodman, Seeum/Hafen"
1101021,8.895998,47.721562,"Bohlingen, Rathaus"
1101049,8.895801,47.718818,"Bohlingen, Fabrikstrasse"
1101117,8.893654,47.718461,"Bohlingen, Ledergasse"
1101118,8.898981,47.722807,"Bohlingen, Mooserstrasse"
1101119,8.892782,47.723429,"Bohlingen, Weinhalde"
1101154,8.92733,47.74983,"Böhringen (KN), Bahnhof"
1101185,8.939683,47.753285,"Böhringen (KN), Bodenseestr."
1101186,8.92656,47.751279,"Böhringen (KN), Erzberger Str."
1101187,8.929436,47.751226,"Böhringen (KN), Espelweg"
1101188,8.934033,47.75597,"Böhringen (KN), Hölzlestrasse"
1101189,8.936448,47.75607,"Böhringen (KN), Kindergarten"
1101305,8.932542,47.752748,"Böhringen (KN), Kirche"
1101306,8.939064,47.755163,"Böhringen (KN), Oberholz"
1101307,8.957232,47.761569,"Böhringen (KN), Reute"
1101308,8.92666,47.742352,"Böhringen (KN), Rickelshausen"
1101309,8.936398,47.753695,"Böhringen (KN), Rommelstrasse"
1101310,8.938465,47.754299,"Böhringen (KN), Schule"
1101311,8.928104,47.752512,"Böhringen (KN), Sportplatz"
1101312,8.942558,47.751733,"Böhringen (KN), Wiesengrund"
1101313,8.932768,47.753792,"Böhringen (KN),Bei der Bachbr."
1101314,8.931983,47.75237,"Böhringen (KN),P.-Gerhard-Str."
1101316,8.687697,47.696149,"Büsingen, Bürgerhaus"
1101319,8.702979,47.698708,"Büsingen, Kirche St. Michael"
1101322,8.69332,47.695428,Büsingen (Schifflände)
1101323,8.693518,47.696923,"Büsingen, Schifflände"
1101324,8.668951,47.686414,"Büsingen, Stemmer"
1101325,8.668868,47.686408,"Büsingen, Stemmer/Goethestr."
1101326,8.696869,47.696325,"Büsingen, Strandbad"
1101327,8.681552,47.691004,"Büsingen, Wiesli"
1101328,8.685837,47.79321,"Büsslingen, Bergstrasse"
1101329,8.683574,47.792467,"Büsslingen, Schaffhauser Str."
1101333,9.116768,47.73816,"Dettingen (KN), Feuerwehr"
1101334,9.118088,47.731696,"Dettingen (KN), Kinderspielpl."
1101335,9.116705,47.736287,"Dettingen (KN), Ortsmitte"
1101338,9.112339,47.738335,"Dettingen (KN), Zeller Strasse"
1101341,9.079452,47.880056,"Deutwang, Kirche"
1101342,8.778687,47.756601,"Dietlishof, Nord"
1101345,9.14785,47.742636,"Dingelsdorf, Klausenhorn"
1101346,9.157924,47.72815,"Dingelsdorf, Oberdorf"
1101347,9.155866,47.738929,"Dingelsdorf, Ortsmitte"
1101348,9.155325,47.73635,"Dingelsdorf, Thingolthalle"
1101349,9.151919,47.740576,"Dingelsdorf, Wallhauser Str."
1101350,8.131773,47.592235,"Albbruck, ehem. Papierfabrik"
1101351,8.018724,47.553452,"Murg (Baden), Bahnhof"
1101352,8.07369,47.566163,"Laufenburg (D), Ostbahnhof"
1101353,8.790877,47.79047,"Duchtlingen, Hegaustrasse"
1101355,8.87195,47.880878,"Eckartsbrunn, Honstetter Str."
1101357,9.190861,47.6913,"Egg (Konstanz), Universität"
1101361,8.802331,47.826663,"Ehingen (Donau), Kirchstrasse"
1101362,8.802636,47.825161,"Ehingen (Donau),Rathaus/Schule"
1101363,8.894525,47.857466,"Eigeltingen, Alte Post"
1101364,8.924268,47.849829,"Eigeltingen, Bruderhof"
1101365,8.904245,47.860673,"Eigeltingen, Homberger Strasse"
1101366,8.902691,47.856737,"Eigeltingen, Industriegebiet"
1101368,8.898774,47.85875,"Eigeltingen, Kirche"
1101370,8.894274,47.861004,"Eigeltingen, Schule"
1101371,8.773309,47.856182,"Engen (Hg), Bahnhof"
1101372,8.762428,47.866211,"Engen (Hg), Bitzental/Hundepl."
1101373,8.766704,47.861197,"Engen (Hg), Erlebnisbad"
1101375,8.788928,47.855495,"Engen (Hg), Grub Jahnstrasse"
1101376,8.791946,47.856122,"Engen (Hg), Grub McDonalds"
1101377,8.778957,47.855646,"Engen (Hg), Grundschule"
1101378,8.778948,47.850498,"Engen (Hg), Haydnweg"
1101379,8.770046,47.848087,"Engen (Hg), Hegaustrasse"
1101380,8.769695,47.855905,"Engen (Hg), Hewenstrasse"
1101381,8.769659,47.85878,"Engen (Hg), Im Briele"
1101382,8.764781,47.860112,"Engen (Hg), Im Glockenziel"
1101383,8.768725,47.863331,"Engen (Hg), In den Kohlwiesen"
1101384,8.776145,47.854314,"Engen (Hg), Kinderh. Sonnenuhr"
1101385,8.765599,47.853422,"Engen (Hg), Krankenhaus"
1101387,8.772076,47.852982,"Engen (Hg), Maxenbuck"
1101389,8.771132,47.854284,"Engen (Hg), Schillerstrasse"
1101390,8.781104,47.858551,"Engen (Hg), Schützenstrasse"
1101391,8.772714,47.857828,"Engen (Hg), Schwarzwaldstrasse"
1101392,8.731193,47.886908,"Engen (Hg), Spitzenhof Abzw."
1101393,8.7852,47.854296,"Engen (Hg), Sporthalle/Schulen"
1101394,8.775911,47.850486,"Engen (Hg), Vögtleshalde"
1101396,8.774843,47.855911,"Engen (Hg),Breitestr/Ärztehaus"
1101397,8.762239,47.856918,"Engen (Hg), Herm.-Bürgerm.-Str"
1101398,8.76559,47.860998,"Engen (Hg), KiHaus Glockenziel"
1101399,8.764404,47.85878,"Engen (Hg), M.-Claudius-Str."
1101400,8.775947,47.861209,"Engen (Hg), R.-Stocker-Strasse"
1101401,8.771968,47.850064,"Engen (Hg),Vögtleshalde Parkpl"
1101402,8.763344,47.855061,"Engen (Hg),Zum Franzosenwäldle"
1101405,9.011504,47.820402,"Espasingen, Kirche"
1101406,9.012465,47.820493,"Espasingen, Seestrasse"
1101407,9.079874,47.749045,Freudental
1101420,8.876379,47.789281,"Friedingen (Kr KN), Am Mühlweg"
1101421,8.876011,47.786366,"Friedingen (Kr KN), Rathaus"
1101422,8.874133,47.783462,"Friedingen, Buchbergstrasse"
1101423,8.874205,47.786269,"Friedingen, Hausener Strasse"
1101424,8.982314,47.67946,Gaienhofen (See)
1101425,8.983539,47.686632,"Gaienhofen, Hermann-Hesse-Sch."
1101426,8.98026,47.68076,"Gaienhofen, Schloss Gaienhofen"
1101427,8.98406,47.684261,"Gaienhofen, Touristinfo"
1101428,8.760964,47.695835,"Gailingen, Bierkellerweg"
1101429,8.764171,47.695116,"Gailingen, Feuerwehrgerätehaus"
1101430,8.747866,47.699741,"Gailingen, Friedrichsheim"
1101431,8.767674,47.689915,"Gailingen, Jugendwerk"
1101432,8.761673,47.692794,"Gailingen, Kapellenstr. West"
1101433,8.763146,47.69228,"Gailingen, Kapellenstrasse Ost"
1101434,8.751909,47.697933,"Gailingen, Löwen"
1101436,8.755816,47.696645,"Gailingen, Ramsener Strasse"
1101438,8.763012,47.693205,"Gailingen, Sagenbuck"
1101439,8.753786,47.694813,"Gailingen, Schule"
1101440,8.997059,47.923793,"Gallmannsweil, Pfarrkirche"
1101442,8.910147,47.910283,"Eigeltingen, Bachbruck"
1101443,8.913381,47.907958,"Eigeltingen, Hochbehälter"
1101444,8.909895,47.910283,"Eigeltingen, Sommerhoferweg"
1101447,8.774744,47.737278,"Gottmadingen, Bahnhof"
1101449,8.777519,47.736118,"Gottmadingen, FWH/Hilzingerstr"
1101450,8.787284,47.735115,"Gottmadingen, Goldbühl"
1101451,8.784984,47.741525,"Gottmadingen, Hilzinger Str."
1101452,8.795153,47.738583,"Gottmadingen, Industriepark O"
1101453,8.788353,47.737501,"Gottmadingen, Industriepark W"
1101455,8.786017,47.733441,"Gottmadingen, Kornblumenweg"
1101456,8.770171,47.733913,"Gottmadingen, Randegger Str."
1101457,8.773091,47.735242,"Gottmadingen, Hauptstrasse"
1101458,8.781876,47.732221,"Gottmadingen, Rielasinger Str."
1101459,8.767189,47.71472,"Murbach (D), Zum Grenzstein"
1101460,8.931024,47.891336,"Eigeltingen, Abzw. K6177"
1101461,8.926191,47.891529,"Eigeltingen, Germania"
1101462,8.990007,47.702534,"Gundholzen, Altes Rathaus"
1101463,8.979748,47.705883,"Gundholzen, Möösle L192"
1101464,8.995142,47.773102,"Güttingen (KN), Dorfplatz"
1101465,8.988957,47.772025,"Güttingen (KN), Kreisel"
1101466,8.99172,47.77214,"Güttingen (KN), Schule"
1101467,8.999866,47.774056,"Güttingen (KN), Bordwaldstr."
1101468,8.839027,47.792371,"Hausen (Aach), Zur Sulz"
1101469,8.841677,47.794055,"Hausen (Aach), Unter dem Bohl"
1101470,8.834473,47.791176,"Hausen (Aach), Hinter d. Reben"
1101471,8.992448,47.916966,"Hecheln, Kapelle"
1101473,9.101524,47.709534,"Hegne, Kloster Hegne"
1101474,9.103796,47.70786,"Hegne, Marianum"
1101475,8.968322,47.673332,"Hemmenhofen, Dorfstrasse"
1101476,8.968708,47.673997,"Hemmenhofen, Fischersteig"
1101477,8.968943,47.671988,Hemmenhofen (See)
1101478,8.963857,47.672582,"Hemmenhofen, Otto-Dix-Weg"
1101480,8.939054,47.906483,"Heudorf (KN), Bohlhof"
1101481,8.936395,47.913155,"Heudorf (KN), Ortsmitte"
1101482,8.93503,47.914443,"Heudorf (KN), Rathaus"
1101484,8.934311,47.919597,"Heudorf (KN), Staigstrasse"
1101485,8.959455,47.916285,"Heudorf (KN), Krätlemühle"
1101486,8.781894,47.767132,"Hilzingen, Duchtlinger Strasse"
1101487,8.790734,47.763256,"Hilzingen, Friedhof"
1101488,8.777205,47.763787,"Hilzingen, Hegau-Hallen"
1101489,8.788829,47.760411,"Hilzingen, Industriegebiet"
1101490,8.779756,47.764403,"Hilzingen, Kreuz"
1101491,8.775346,47.765562,"Hilzingen, Schwimmbad"
1101492,8.78467,47.765224,"Hilzingen, Sonne"
1101494,9.003356,47.861035,"Hindelwangen, Adler"
1101496,8.920962,47.864849,Hirschlanden
1101501,9.1362,47.882449,"Hohenfels, Selgetsweiler"
1101502,8.930305,47.87619,"Homberg/Hegau, Krone"
1101503,8.930377,47.875738,"Homberg/Hegau, Zur Minkenmühle"
1101504,8.884293,47.886553,"Honstetten, Breitesteinhof"
1101505,8.883952,47.894817,"Honstetten, Engener Strasse"
1101506,8.891013,47.889541,"Honstetten, Mühle"
1101507,8.883664,47.891806,"Honstetten, Tudoburghalle"
1101508,9.009172,47.89444,"Hoppetenzell, Aachtalstrasse"
1101509,9.010893,47.891583,"Hoppetenzell, Johanniterstr."
1101511,9.009896,47.893185,"Hoppetenzell, Sartorystrasse"
1101512,8.993277,47.693265,"Horn (D), Campingplatz Abzw."
1101514,8.993977,47.696712,"Horn (D), Hirschen"
1101519,8.72829,47.936251,"Immendingen, Bahnhof"
1101520,8.960614,47.714642,"Iznang, Höristrasse"
1101523,9.123901,47.878974,"Kalkofen, Abzw. Loghöfe"
1101524,9.108723,47.873643,"Kalkofen, Dorfplatz"
1101525,9.089585,47.878462,"Kalkofen, Hagendorn"
1101526,9.109558,47.876584,"Kalkofen, Schernegg"
1101527,9.110399,47.876088,"Kalkofen, Stockacher Strasse"
1101528,9.074772,47.733931,"Kaltbrunn (KN), Allensbach"
1101529,8.913381,47.658268,"Kattenhorn, Landstrasse"
1101530,9.184905,47.673489,"Konstanz, Allmannsd. Str/Z'pl."
1101531,9.188064,47.673781,"Konstanz, Allmannsdorfer Str."
1101532,9.157725,47.699156,"Konstanz, Am Bettenberg"
1101533,9.172275,47.670913,"Konstanz, Am Rheinufer"
1101534,9.201282,47.67958,"Konstanz, An der Steig"
1101535,9.176995,47.659347,"Konstanz, Bahnhof"
1101536,9.171316,47.675111,"Konstanz, Bahnhof Petershausen"
1101537,9.180504,47.675449,"Konstanz, Bismarcksteig"
1101538,9.148694,47.687878,"Konstanz, Bodan"
1101539,9.148353,47.686305,"Konstanz, Bodan/Riedstrasse"
1101540,9.173838,47.658135,"Konstanz, Bodanplatz"
1101541,9.167694,47.671687,"Konstanz, Bodenseeforum/IHK"
1101542,9.209726,47.667017,"Konstanz, Bodensee-Stadion"
1101543,9.208343,47.664718,"Konstanz, Bodensee-Therme"
1101544,9.146296,47.685725,"Konstanz, Brandenburger Str."
1101545,9.15209,47.684769,"Konstanz, Breslauer Str. Ost"
1101546,9.14944,47.685592,"Konstanz, Breslauer Str. West"
1101547,9.165646,47.664186,"Konstanz, Brüelstrasse"
1101548,9.17201,47.675937,"Konstanz, Bücklestrasse"
1101549,9.158738,47.683747,"Konstanz, Buhlenweg"
1101550,9.158064,47.683009,"Konstanz, Buhlenweg Süd"
1101551,9.172401,47.662419,"Konstanz, Bürgerbüro"
1101552,9.14688,47.679949,"Konstanz, Byk-Gulden-Strasse"
1101553,9.148515,47.676326,"Konstanz, Carl-Benz-Strasse"
1101554,9.180881,47.681618,"Konstanz, Danziger Strasse"
1101555,9.168897,47.658637,"Konstanz, Döbele"
1101556,9.166633,47.659534,"Konstanz, Döbelestrasse"
1101557,9.17488,47.670513,"Konstanz, Ebertplatz"
1101558,9.187663,47.670072,"Konstanz, Eichhornstrasse"
1101559,9.159744,47.680143,"Konstanz, Elberfeldstrasse"
1101560,9.170963,47.665486,"Konstanz, Ellenrieder Gymn."
1101563,9.134258,47.690339,"Konstanz, Feursteinstrasse"
1101564,9.214667,47.666872,"Konstanz, Freibad Horn"
1101565,9.174279,47.677776,"Konstanz, Friedhof"
1101566,9.184053,47.675792,"Konstanz, Friedrichstrasse"
1101567,9.145721,47.675691,"Konstanz, Fritz-Arnold-Strasse"
1101568,9.162033,47.680904,"Konstanz, Fürstenberg"
1101569,9.162911,47.677447,"Konstanz-Fürstenberg, Bahnhof"
1101570,9.1573,47.688271,"Konstanz, Gabelsbergerstrasse"
1101571,9.16561,47.666115,"Konstanz, Gartenstrasse"
1101572,9.170676,47.673937,"Konstanz, Schneckenburgstrasse"
1101573,9.170125,47.673163,"Konstanz, Gottmannplatz"
1101574,9.161199,47.686481,"Konstanz, Gutenbergweg"
1101577,9.176311,47.668974,"Konstanz, Hallenbad"
1101578,9.153671,47.685604,"Konstanz, Hardtstr./Fürstenb."
1101579,9.151722,47.683136,"Konstanz, Hardtstrasse"
1101580,9.192739,47.668826,"Konstanz, Hebelstrasse"
1101581,9.157396,47.683464,"Konstanz, Herosestrasse"
1101582,9.17153,47.660241,"Konstanz, Hieronymusgasse"
1101583,9.183771,47.682191,"Konstanz, Jacob Burckhardt-Str"
1101584,9.200457,47.684876,"Konstanz, Jugendherberge"
1101585,9.149116,47.684388,"Konstanz, Karlsruher Strasse"
1101586,9.204246,47.666013,"Konstanz, Kliniken Schmieder"
1101587,9.187529,47.670332,"Konstanz, Klinikum Konstanz"
1101588,9.185256,47.678328,"Konstanz, Königsbau"
1101589,9.177674,47.662727,"Konstanz, Konzilstr./Theater"
1101590,9.174045,47.665305,"Konstanz, Laube/Niederburg"
1101591,9.155045,47.673,"Konstanz, Line-Eid-Strasse"
1101593,9.171004,47.661747,"Konstanz, Lutherplatz"
1101594,9.173335,47.672189,"Konstanz, Markgrafenstrasse"
1101595,9.156074,47.677633,"Konstanz, Max-Stromeyer-Str. O"
1101596,9.152144,47.678903,"Konstanz, Max-Stromeyer-Str. W"
1101597,9.163346,47.671983,"Konstanz, Neue Rheinbrücke"
1101598,9.159683,47.674428,"Konstanz, Neuwerk"
1101599,9.154138,47.677052,"Konstanz, Opelstrasse"
1101600,9.175922,47.682725,"Konstanz, Pfeiferhölzle"
1101601,9.155646,47.681246,"Konstanz, Reute-/Winkelstr."
1101602,9.152458,47.682592,"Konstanz, Reute-/Freibürgleweg"
1101604,9.147437,47.684455,"Konstanz, Riedstrasse"
1101605,9.198829,47.667023,"Konstanz, Rosenau"
1101606,9.151479,47.674336,"Konstanz, Rudolf-Diesel-Str."
1101607,9.193044,47.673157,"Konstanz, Salzberg"
1101608,9.19273,47.673744,"Konstanz, Salzberg/Allm. Str."
1101610,9.171637,47.658371,"Konstanz, Schnetztor"
1101611,9.173973,47.665716,"Konstanz, Schottenplatz"
1101612,9.166445,47.661487,"Konstanz, Schulthaissstrasse"
1101613,9.160453,47.687811,"Konstanz, Schwaketenbad"
1101614,9.153501,47.689176,"Konstanz, Schwaketenstrasse"
1101615,9.176793,47.658548,"Konstanz, Schweizer Bahnhof"
1101616,9.197015,47.676127,"Konstanz, Sonnenbühlstr./Tann."
1101617,9.191703,47.678744,"Konstanz, Sonnenbühlstrasse"
1101618,9.211163,47.682284,"Konstanz, Staad/Autofähre"
1101619,9.162455,47.675646,"Konstanz, Stadtwerke"
1101620,9.172769,47.66254,"Konstanz, Stefansschule"
1101621,9.178914,47.667416,"Konstanz, Sternenpl./Span'str."
1101622,9.179471,47.667537,"Konstanz, Sternenplatz"
1101624,9.158068,47.673046,"Konstanz, Stromeyersdorf"
1101625,9.169068,47.679356,"Konstanz, Taborweg"
1101626,9.197383,47.674771,"Konstanz, Tannenhof"
1101628,9.185903,47.689595,"Konstanz, Universität"
1101630,9.151281,47.690121,"Konstanz, Urisberg"
1101632,9.147338,47.682036,"Konstanz-Wollmatingen, Bahnhof"
1101633,9.183657,47.672582,"Konstanz, Zähringerplatz"
1101634,9.163654,47.688335,"Konstanz, Gesch.-Scholl-Schule"
1101636,9.177018,47.659654,"Konstanz, Marktstätte/Bahnhof"
1101637,9.173631,47.682657,"Konstanz,Pfeiferhölzle Wendep."
1101639,9.185939,47.680094,"Konstanz, Rauhgasse"
1101640,9.21119,47.681818,"Konstanz,Staad Autofähre/Hotel"
1101641,9.23787,48.019142,"Krauchenwies, Bahnhof"
1101642,9.251042,48.014437,"Krauchenwies, Friedhof"
1101643,9.249306,48.015212,"Krauchenwies, Fürst-Fried.-Str"
1101644,9.24777,48.018595,"Krauchenwies, Hofschenke"
1101645,9.253186,48.015897,"Krauchenwies, Kindergarten"
1101646,9.250942,48.01851,"Krauchenwies, Rathaus"
1101647,9.249261,48.019835,"Krauchenwies, Reitstall"
1101648,9.250704,48.016461,"Krauchenwies, Schule"
1101649,9.245461,48.01782,"Krauchenwies, Waldhorn"
